,label,sentence,NN,JJ,RB
3853,news,"[')', 'In', 'all', 'three', 'arenas', ',', 'they', 'seemed', 'certain', 'of', 'victory', '--', 'especially', 'with', 'Sam', 'Rayburn', 'applying', 'his', 'whiplash', '.']",5,1,1
3854,news,"['But', 'in', 'the', 'prospect', 'of', 'winning', 'the', 'battle', 'loomed', 'the', 'specter', 'of', 'losing', 'a', 'costlier', 'war', '.']",4,1,0
3855,news,"['If', 'the', 'Southerners', 'were', 'sufficiently', 'aroused', ',', 'they', 'could', 'very', 'well', 'cut', 'the', 'Kennedy', 'legislative', 'program', 'to', 'ribbons', 'from', 'their', 'vantage', 'point', 'of', 'committee', 'chairmanships', ',', 'leaving', 'Sam', 'Rayburn', 'leading', 'a', 'truncated', ',', 'unworkable', 'party', '.']",11,3,3
3856,news,"['With', 'that', 'possibility', 'in', 'mind', ',', ""Arkansas'"", 'Wilbur', 'Mills', 'deliberately', 'delayed', 'calling', 'a', 'meeting', 'of', 'the', 'Committee', 'on', 'Committees', ',', 'and', 'coolheaded', 'Democrats', 'sought', 'to', 'bring', 'Rayburn', 'and', 'Smith', 'together', 'again', 'to', 'work', 'out', 'some', 'sort', 'of', 'face-saving', 'compromise', '.']",13,1,3
3857,news,"['``', 'Here', 'are', 'two', 'old', 'men', ',', 'mad', 'at', 'each', 'other', 'and', 'too', 'proud', 'to', 'pick', 'up', 'the', 'phone', ""''"", ',', 'said', 'a', 'House', 'Democratic', 'leader', '.']",5,4,2
3858,news,"['``', 'One', 'wants', 'a', 'little', 'more', 'power', ',', 'and', 'the', 'other', ""doesn't"", 'want', 'to', 'give', 'up', 'any', ""''"", '.']",2,2,1
3859,news,"['Battle', 'in', 'the', 'senate']",2,0,0
3860,news,"['The', 'Senate', 'launched', 'the', '87th', 'Congress', 'with', 'its', 'own', 'version', 'of', 'an', 'ancient', 'liberal-conservative', 'battle', ',', 'but', 'in', 'contrast', 'with', 'the', ""House's"", 'guerrilla', 'war', 'it', 'seemed', 'as', 'pro', 'forma', 'as', 'a', 'Capitol', ""guide's"", 'speech', '.']",12,4,0
3861,news,"['Question', 'at', 'issue', ':', 'How', 'big', 'a', 'vote', 'should', 'be', 'necessary', 'to', 'restrict', 'Senate', 'debate', '--', 'and', 'thereby', 'cut', 'off', 'legislation-delaying', 'filibusters', '?', '?']",6,2,1
3862,news,"['A', 'wide-ranging', ',', 'bipartisan', 'force', '--', 'from', ""Minnesota's"", 'Democratic', 'Hubert', 'Humphrey', 'to', ""Massachusetts'"", 'Republican', 'Leverett', 'Saltonstall', '--', 'was', 'drawn', 'up', 'against', 'a', 'solid', 'phalanx', 'of', 'Southern', 'Democrats', ',', 'who', 'have', 'traditionally', 'used', 'the', 'filibuster', 'to', 'stop', 'civil', 'rights', 'bills', '.']",15,4,1
3863,news,"['New', ""Mexico's"", 'Clint', 'Anderson', 'offered', 'a', 'resolution', 'to', 'change', 'the', ""Senate's"", 'notorious', 'Rule', '22', 'to', 'allow', 'three-fifths', 'of', 'the', 'Senators', 'present', 'and', 'voting', 'to', 'cut', 'off', 'debate', ',', 'instead', 'of', 'the', 'current', 'hard-to-get', 'two-thirds', '.']",11,4,1
3864,news,"['Fair', 'Dealer', 'Humphrey', 'upped', 'the', 'ante', ',', 'asked', 'cloture', 'power', 'for', 'a', 'mere', 'majority', 'of', 'Senators', '.']",8,1,0
3865,news,"[""Georgia's"", 'Dick', 'Russell', 'objected', 'politely', ',', 'and', 'the', 'battle', 'was', 'joined', '.']",4,0,1
3866,news,"['Privately', ',', 'the', 'liberals', 'admitted', 'that', 'the', 'Humphrey', 'amendment', 'had', 'no', 'chance', 'of', 'passage', '.']",5,0,1
3867,news,"['Privately', ',', 'they', 'also', 'admitted', 'that', 'their', 'hopes', 'for', 'Clint', ""Anderson's"", 'three-fifths', 'modification', 'depended', 'on', 'none', 'other', 'than', 'Republican', 'Richard', 'Nixon', '.']",7,3,2
3868,news,"['In', '1957', 'Nixon', 'delivered', 'a', 'significant', 'opinion', 'that', 'a', 'majority', 'of', 'Senators', 'had', 'the', 'power', 'to', 'adopt', 'new', 'rules', 'at', 'the', 'beginning', 'of', 'each', 'new', 'Congress', ',', 'and', 'that', 'any', 'rules', 'laid', 'down', 'by', 'previous', 'Congresses', 'were', 'not', 'binding', '.']",10,4,1
3869,news,"['Armed', 'with', 'the', 'Nixon', 'opinion', ',', 'the', 'Senate', 'liberals', 'rounded', 'up', 'their', 'slim', 'majority', 'and', 'prepared', 'to', 'choke', 'off', 'debate', 'on', 'the', 'filibuster', 'battle', 'this', 'week', '.']",8,2,0
3870,news,"['Hopefully', ',', 'the', 'perennial', 'battle', 'of', 'Rule', '22', 'then', 'would', 'be', 'fought', 'to', 'a', 'settlement', 'once', 'and', 'for', 'all', '.']",3,1,3
3871,news,['Republicans'],1,0,0
3872,news,"['last', 'act']",1,1,0
3873,news,"['Since', 'Election', 'Day', ',', 'Vice', 'President', 'Richard', 'Nixon', 'had', 'virtually', 'retired', '--', 'by', 'his', 'own', 'wish', '--', 'from', 'public', 'view', '.']",8,2,1
3874,news,"['But', 'with', 'the', 'convening', 'of', 'the', 'new', 'Congress', ',', 'he', 'was', 'the', 'public', 'man', 'again', ',', 'presiding', 'over', 'the', 'Senate', 'until', 'John', ""Kennedy's"", 'Inauguration', '.']",7,2,1
3875,news,"['One', 'day', 'last', 'week', ',', 'Nixon', 'faced', 'a', 'painful', 'constitutional', 'chore', 'that', 'required', 'him', 'to', 'officiate', 'at', 'a', 'joint', 'session', 'of', 'Congress', 'to', 'hear', 'the', 'official', 'tally', 'of', 'the', 'Electoral', 'College', 'vote', ',', 'and', 'then', 'to', 'make', '``', 'sufficient', 'declaration', ""''"", 'of', 'the', 'election', 'of', 'the', 'man', 'who', 'defeated', 'him', 'in', 'the', 'tight', '1960', 'presidential', 'election', '.']",14,8,1
3876,news,"['Nixon', 'fulfilled', 'his', 'assignment', 'with', 'grace', ',', 'then', 'went', 'beyond', 'the', 'required', '``', 'sufficient', 'declaration', ""''"", '.']",4,2,1
3877,news,"['``', 'This', 'is', 'the', 'first', 'time', 'in', '100', 'years', 'that', 'a', 'candidate', 'for', 'the', 'presidency', 'announced', 'the', 'result', 'of', 'an', 'election', 'in', 'which', 'he', 'was', 'defeated', ""''"", ',', 'he', 'said', '.']",6,1,0
3878,news,"['The', 'Masters', 'golf', 'tournament', 'proved', 'last', 'Monday', 'what', 'it', 'can', 'do', 'to', 'the', 'strongest', 'men', 'and', 'the', 'staunchest', 'nerves', '.']",6,3,0
3879,news,"['Gary', 'Player', ',', 'the', 'small', ',', 'trim', 'South', 'African', ',', 'was', 'the', 'eventual', 'winner', ',', 'but', 'in', 'all', 'his', '25', 'years', 'he', 'never', 'spent', 'a', 'more', 'harrowing', 'afternoon', 'as', 'he', 'waited', 'for', 'the', 'victory', 'to', 'drop', 'in', 'his', 'lap', '.']",7,6,2
3880,news,"['Arnold', 'Palmer', ',', 'the', 'defending', 'champion', ',', 'lost', 'his', 'title', 'on', 'the', '72nd', 'hole', 'after', 'a', 'few', 'minutes', 'of', 'misfortune', 'that', 'left', 'even', 'his', 'fellow', 'pros', 'gaping', 'in', 'disbelief', '.']",9,2,1
3881,news,"['``', 'Just', 'when', 'you', 'think', 'you', 'have', 'it', 'licked', ',', 'this', 'golf', 'course', 'can', 'get', 'up', 'and', 'bite', 'you', ""''"", ',', 'Player', 'had', 'said', 'one', 'afternoon', 'midway', 'through', 'the', 'tournament', '.']",6,0,2
3882,news,"['And', 'that', 'is', 'just', 'what', 'happened', 'on', 'the', 'last', 'few', 'holes', '.']",1,2,1
3883,news,"['The', 'Augusta', 'National', 'Golf', 'Club', 'Course', 'got', 'up', 'and', 'bit', 'both', 'Player', 'and', 'Palmer', '.']",7,0,1
3884,news,"['Player', 'was', 'the', 'first', 'to', 'feel', 'its', 'teeth', '.']",2,1,0
3885,news,"['After', 'playing', 'a', 'splendid', 'first', 'nine', 'holes', 'in', '34', '--', 'two', 'strokes', 'under', 'par', '--', 'on', 'this', 'fifth', 'and', 'final', 'day', 'of', 'the', 'tournament', '(', ""Sunday's"", 'fourth', 'round', 'had', 'been', 'washed', 'out', 'by', 'a', 'violent', 'rainstorm', 'when', 'it', 'was', 'only', 'half', 'completed', ')', ',', ""Player's"", 'game', 'rapidly', 'fell', 'to', 'pieces', '.']",13,3,4
3886,news,"['He', 'bogeyed', 'the', '10th', '.']",1,0,0
3887,news,"['After', 'a', 'journey', 'through', 'woods', 'and', 'stream', 'he', 'double-bogeyed', 'the', '13th', '.']",3,0,0
3888,news,"['He', 'bogeyed', 'the', '15th', 'by', 'missing', 'a', 'short', 'putt', 'and', 'finally', 'scrambled', 'through', 'the', 'last', 'three', 'holes', 'without', 'further', 'mishap', 'for', 'a', '2-over-par', '74', 'and', 'a', '72-hole', 'total', 'of', '280', '.']",4,5,1
3889,news,"['As', 'he', 'signed', 'his', 'scorecard', 'and', 'walked', 'off', 'the', 'course', ',', 'Player', 'was', 'almost', 'in', 'tears', '.']",4,0,1
3890,news,"['He', 'could', 'read', 'on', 'the', 'nearby', 'scoreboard', 'that', 'Palmer', ',', 'by', 'then', 'playing', 'the', '15th', 'hole', ',', 'was', 'leading', 'him', 'by', 'a', 'stroke', '.']",4,1,1
3891,news,"['Palmer', 'had', 'started', 'the', 'round', 'four', 'strokes', 'behind', 'Player', ',', 'and', 'at', 'one', 'point', 'in', 'the', 'afternoon', 'had', 'trailed', 'by', 'as', 'many', 'as', 'six', 'strokes', '.']",7,1,1
3892,news,"['Now', 'all', 'he', 'had', 'to', 'do', 'was', 'finish', 'in', 'even', 'par', 'to', 'collect', 'the', 'trophy', 'and', 'the', 'biggest', 'single', 'paycheck', 'in', 'golf', '.']",4,2,2
3893,news,"['When', 'Palmer', 'hit', 'a', 'good', 'straight', 'drive', 'up', 'the', 'fairway', 'on', 'the', '72nd', 'hole', ',', 'he', 'seemed', 'to', 'have', 'the', 'championship', 'won', '.']",6,1,0
3894,news,"['But', 'the', 'seven-iron', 'shot', 'he', 'used', 'to', 'approach', 'the', 'green', 'strayed', 'into', 'a', 'bunker', 'and', 'lodged', 'in', 'a', 'slight', 'depression', '.']",3,3,0
3895,news,"['In', 'trying', 'to', 'hit', 'it', 'out', 'with', 'a', 'sand', 'wedge', 'Palmer', 'bounced', 'the', 'ball', 'over', 'the', 'green', ',', 'past', 'spectators', 'and', 'down', 'the', 'slope', 'toward', 'a', 'TV', 'tower', '.']",8,2,0
3896,news,"['Afterwards', ',', 'Palmer', 'told', 'Charlie', 'Coe', ',', 'his', 'last-round', 'partner', ',', 'that', 'he', 'simply', 'played', 'the', 'hole', 'too', 'fast', '.']",6,1,3
3897,news,"['He', 'did', 'seem', 'hasty', 'on', 'his', 'second', 'and', 'third', 'shots', ',', 'but', 'then', 'there', 'was', 'an', 'agonizing', 'wait', 'of', 'several', 'minutes', 'while', 'Coe', 'graciously', 'putted', 'out', ',', 'giving', 'Palmer', 'a', 'chance', 'to', 'recover', 'his', 'composure', ',', 'which', 'he', 'had', 'quite', 'visibly', 'lost', '.']",7,4,4
3898,news,"['When', 'the', 'shaken', 'Palmer', 'finally', 'did', 'hit', 'his', 'fourth', 'shot', ',', 'he', 'overshot', 'the', 'hole', 'by', '15', 'feet', '.']",4,2,1
3899,news,"['Palmer', 'was', 'now', 'putting', 'merely', 'for', 'a', 'tie', ',', 'and', 'Player', ',', 'who', 'was', 'sitting', 'beside', 'his', 'wife', 'and', 'watching', 'it', 'all', 'on', 'television', 'in', 'Tournament', 'Chairman', 'Clifford', ""Roberts'"", 'clubhouse', 'apartment', ',', 'stared', 'in', 'amazement', 'when', 'Palmer', 'missed', 'the', 'putt', '.']",14,0,2
3900,news,"[""Palmer's"", '281', 'for', 'the', 'four', 'rounds', 'at', 'Augusta', 'was', 'a', 'comfortable', 'four', 'strokes', 'ahead', 'of', 'the', 'next', 'closest', 'pro', ',', 'but', 'it', 'was', 'barely', 'good', 'enough', 'for', 'a', 'second-place', 'tie', 'with', 'Coe', '.']",8,4,3
3901,news,"['The', 'lean', 'and', 'leathery', 'Oklahoma', 'amateur', ',', 'who', 'has', 'been', 'playing', 'topnotch', 'tournament', 'golf', 'for', 'many', 'years', ',', 'refused', 'to', 'let', 'the', 'Masters', 'jitters', 'overtake', 'him', 'and', 'closed', 'the', 'tournament', 'with', 'his', 'second', 'straight', '69', '.']",8,6,0
3902,news,"['End', 'at', 'seven']",1,0,0
3903,news,"['Until', 'late', 'last', 'Saturday', 'afternoon', 'Palmer', 'had', 'played', 'seven', 'consecutive', 'rounds', 'of', 'golf', 'at', 'the', 'Masters', '--', 'four', 'last', 'year', 'and', 'three', 'this', '--', 'without', 'ever', 'being', 'out', 'of', 'first', 'place', '.']",8,5,1
3904,news,"['As', 'evening', 'approached', 'and', 'Palmer', 'finished', 'his', 'Saturday', 'round', 'with', 'a', 'disappointing', 'one-over-par', '73', ',', 'this', 'remarkable', 'record', 'was', 'still', 'intact', ',', 'thanks', 'to', 'his', 'Thursday', 'and', 'Friday', 'rounds', 'of', '68', 'and', '69', '.']",7,4,1
3905,news,"['His', 'three-round', 'total', 'of', '210', 'was', 'three', 'strokes', 'better', 'than', 'the', 'next', 'best', 'score', ',', 'a', '213', 'by', 'Bill', 'Collins', ',', 'the', 'tall', 'and', 'deliberate', 'Baltimorean', 'who', 'had', 'been', 'playing', 'very', 'well', 'all', 'winter', 'long', '.']",9,3,4
3906,news,"['But', 'Palmer', 'knew', ',', 'as', 'did', 'everybody', 'else', 'at', 'Augusta', ',', 'that', 'his', 'streak', 'was', 'about', 'to', 'be', 'broken', '.']",4,0,1
3907,news,"['Half', 'an', 'hour', 'after', 'he', 'finished', 'his', 'round', ',', 'Player', 'holed', 'out', 'at', 'the', '18th', 'green', 'with', 'a', '69', 'and', 'a', 'three-round', 'total', 'of', '206', ',', 'four', 'strokes', 'ahead', 'of', 'Palmer', '.']",6,2,1
3908,news,"['More', 'than', 'a', 'streak', 'had', 'ended', '.']",1,1,0
3909,news,"['Long', 'after', 'the', 'erratic', 'climate', 'and', 'the', 'washed-out', 'final', 'round', 'on', 'Sunday', 'have', 'become', 'meteorological', 'footnotes', ',', 'the', '1961', 'Masters', 'will', 'be', 'remembered', 'as', 'the', 'scene', 'of', 'the', 'mano', 'a', 'mano', 'between', 'Arnold', 'Palmer', 'and', 'Gary', 'Player', '.']",12,4,1
3910,news,"['Unlike', 'most', 'such', 'sports', 'rivalries', ',', 'it', 'appeared', 'to', 'have', 'developed', 'almost', 'spontaneously', ',', 'although', 'this', 'was', 'not', 'exactly', 'the', 'case', '.']",3,2,4
3911,news,"['When', 'the', 'winter', 'tour', 'began', 'at', 'Los', 'Angeles', 'last', 'January', 'there', 'was', 'no', 'one', 'in', 'sight', 'to', 'challenge', ""Palmer's"", 'towering', 'prestige', '.']",9,1,0
3912,news,"['As', 'if', 'to', 'confirm', 'his', 'stature', ',', 'he', 'quickly', 'won', 'three', 'of', 'the', 'first', 'eight', 'tournaments', '.']",2,1,1
3913,news,"['Player', 'won', 'only', 'one', '.']",1,0,1
3914,news,"['But', 'as', 'the', 'tour', 'reached', 'Pensacola', 'a', 'month', 'ago', ',', 'Player', 'was', 'leading', 'Palmer', 'in', 'official', 'winnings', 'by', 'a', 'few', 'hundred', 'dollars', ',', 'and', 'the', 'rest', 'of', 'the', 'field', 'was', 'somewhere', 'off', 'in', 'nowhere', '.']",9,2,3
3915,news,"['On', 'the', 'final', 'round', 'at', 'Pensacola', ',', 'the', 'luck', 'of', 'the', 'draw', 'paired', 'Palmer', 'and', 'Player', 'in', 'the', 'same', 'threesome', 'and', ',', 'although', 'it', 'was', 'far', 'from', 'obvious', 'at', 'the', 'time', ',', 'the', 'gallery', 'was', 'treated', 'to', 'the', 'first', 'chapter', 'of', 'what', 'promises', 'to', 'be', 'one', 'of', 'the', 'most', 'exciting', 'duels', 'in', 'sport', 'for', 'a', 'long', 'time', 'to', 'come', '.']",13,6,2
3916,news,"['On', 'that', 'final', 'Sunday', 'at', 'Pensacola', 'neither', 'Palmer', 'nor', 'Player', 'was', 'leading', 'the', 'tournament', 'and', ',', 'as', 'it', 'turned', 'out', ',', 'neither', 'won', 'it', '.']",5,1,1
3917,news,"['But', 'whichever', 'of', 'these', 'two', 'finished', 'ahead', 'of', 'the', 'other', 'would', 'be', 'the', 'undisputed', 'financial', 'leader', 'of', 'the', 'tour', '.']",3,3,1
3918,news,"['Player', 'immediately', 'proved', 'he', 'was', 'not', 'in', 'the', 'least', 'awed', 'by', 'the', 'dramatic', 'proximity', 'of', 'Palmer', '.']",3,3,2
3919,news,"['He', 'outplayed', 'Palmer', 'all', 'around', 'the', 'course', 'and', 'finished', 'with', 'a', 'tremendous', '65', 'to', ""Palmer's"", '71', '.']",3,1,0
3920,news,"['Thereafter', ',', 'until', 'the', 'Masters', ',', 'Player', 'gradually', 'increased', 'his', 'lead', 'over', 'Palmer', 'in', 'winnings', 'and', 'added', 'one', 'more', 'tournament', 'victory', 'at', 'Miami', '.']",7,2,2
3921,news,"['When', 'they', 'reached', 'Augusta', 'last', 'week', ',', 'together', 'they', 'had', 'won', 'five', 'of', 'the', '13', 'tournaments', 'to', 'date', '.']",4,1,1
3922,news,"['Instant', 'rivalry']",1,1,0
3923,news,"['On', 'Thursday', ',', 'the', 'first', 'day', 'of', 'the', 'Masters', ',', 'the', 'contest', 'between', 'Palmer', 'and', 'Player', 'developed', 'instantly', '.']",6,1,1
3924,news,"['It', 'was', 'a', 'dismal', ',', 'drizzly', 'day', 'but', 'a', 'good', 'one', 'on', 'which', 'to', 'score', 'over', 'the', 'Augusta', 'National', 'course', '.']",5,3,0
3925,news,"['The', 'usually', 'skiddy', 'greens', 'were', 'moist', 'and', 'soft', ',', 'so', 'the', 'golfers', 'were', 'able', 'to', 'strike', 'their', 'approach', 'shots', 'boldly', 'at', 'the', 'flag-stick', 'and', 'putt', 'firmly', 'toward', 'the', 'hole', 'without', 'too', 'much', 'worry', 'about', 'the', 'consequences', '.']",7,7,4
3926,news,"[""Palmer's"", '4-under-par', '68', 'got', 'him', 'off', 'to', 'an', 'early', 'lead', ',', 'which', 'he', 'shared', 'with', 'Bob', 'Rosburg', '.']",4,2,0
3927,news,"['But', 'Player', 'was', 'only', 'one', 'stroke', 'back', ',', 'with', 'a', '69', '.']",1,0,2
3928,news,"['Even', 'so', ',', 'it', 'was', 'still', 'not', 'clear', 'to', 'many', 'in', 'the', 'enormous', 'horde', 'of', 'spectators', '--', 'unquestionably', 'the', 'largest', 'golf', 'crowd', 'ever', '--', 'that', 'this', 'tournament', 'was', 'to', 'be', ',', 'essentially', ',', 'a', 'match', 'between', 'Palmer', 'and', 'Player', '.']",8,4,7
3929,news,"['A', 'lot', 'of', 'people', 'were', 'still', 'thinking', 'about', 'Jack', 'Nicklaus', ',', 'the', 'spectacular', 'young', 'amateur', ',', 'who', 'had', 'a', '70', ';', ';']",5,2,1
3930,news,"['or', 'Ken', 'Venturi', ',', 'who', 'had', 'a', 'somewhat', 'shaky', '72', 'but', 'was', 'bound', 'to', 'do', 'better', ';', ';']",2,1,2
3931,news,"['or', 'Rosburg', ',', 'whose', 'accurate', 'short', 'game', 'and', 'supersensitive', 'putter', 'can', 'overcome', 'so', 'many', 'of', ""Augusta's"", 'treacheries', ';', ';']",5,4,1
3932,news,"['or', 'even', 'old', 'Byron', 'Nelson', ',', 'whose', 'excellent', '71', 'made', 'one', 'wonder', 'if', 'he', 'had', 'solved', 'the', 'geriatric', 'aspects', 'of', 'golf', '.']",5,3,1
3933,news,"['(', 'On', 'Thursday', 'nobody', 'except', 'Charlie', 'Coe', 'was', 'thinking', 'of', 'Charlie', 'Coe', '.']",6,0,0
3934,news,[')'],0,0,0
3935,news,"['On', 'Friday', ',', 'a', 'day', 'as', 'cloudless', 'and', 'lovely', 'as', 'Thursday', 'had', 'been', 'gray', 'and', 'ugly', ',', 'the', 'plot', 'of', 'the', 'tournament', 'came', 'clearly', 'into', 'focus', '.']",7,1,3
3936,news,"['Rosburg', 'had', 'started', 'early', 'in', 'the', 'day', ',', 'and', 'by', 'the', 'time', 'Palmer', 'and', 'Player', 'were', 'on', 'the', 'course', '--', 'separated', ',', 'as', 'they', 'were', 'destined', 'to', 'be', 'for', 'the', 'rest', 'of', 'the', 'weekend', ',', 'by', 'about', 'half', 'an', 'hour', '--', 'they', 'could', 'see', 'on', 'the', 'numerous', 'scoreboards', 'spotted', 'around', 'the', 'course', 'that', 'Rosburg', ',', 'who', 'ended', 'with', 'a', '73', ',', 'was', 'not', 'having', 'a', 'good', 'day', '.']",13,3,2
3937,news,"['As', 'Player', 'began', 'his', 'second', 'round', 'in', 'a', 'twosome', 'with', 'amateur', 'Bill', 'Hyndman', ',', 'his', 'share', 'of', 'the', 'gallery', 'was', 'not', 'conspicuously', 'large', 'for', 'a', 'contender', '.']",8,3,2
3938,news,"['Player', 'began', 'with', 'a', 'birdie', 'on', 'the', 'first', 'hole', ',', 'added', 'five', 'straight', 'pars', 'and', 'then', 'another', 'birdie', 'at', 'the', '9th', '.']",5,2,1
3939,news,"['On', 'the', 'back', 'nine', 'he', 'began', 'to', 'acquire', 'the', 'tidal', 'wave', 'of', 'a', 'gallery', 'that', 'stayed', 'with', 'him', 'the', 'rest', 'of', 'the', 'tournament', '.']",4,2,0
